control_id        timestamp         packet history    queue delay       rtt delay         packet loss       packet loss rate  xcurr             receive rate      current bandwidth avgInt            currInt           
 0x5649a9f93fe0  , 56260           , 54              , 3.813826        , 123.364395      , 0               , 0.000000        , 3.813826        , 1051670.125000  , 1051670.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 56859           , 58              , 2.848520        , 123.771156      , 0               , 0.000000        , 2.848520        , 1055050.500000  , 1055050.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 57459           , 55              , 3.615120        , 122.949615      , 0               , 0.000000        , 3.615120        , 1056409.875000  , 1056409.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 57960           , 58              , 0.421447        , 124.440613      , 0               , 0.000000        , 0.421447        , 1054945.500000  , 1056409.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 58559           , 54              , 1.284339        , 128.445267      , 0               , 0.000000        , 1.284339        , 1056311.625000  , 1056409.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 59160           , 54              , 2.950159        , 130.927429      , 0               , 0.000000        , 2.950159        , 1056460.125000  , 1056460.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 59759           , 54              , 1.121958        , 121.574615      , 0               , 0.000000        , 1.121958        , 1055335.000000  , 1056460.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 60358           , 55              , 2.600385        , 126.152519      , 0               , 0.000000        , 2.600385        , 1056150.250000  , 1056460.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 60858           , 56              , 0.789534        , 129.046005      , 0               , 0.000000        , 0.789534        , 1057170.000000  , 1057170.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 61360           , 56              , 0.866277        , 122.516655      , 0               , 0.000000        , 0.866277        , 1053714.625000  , 1057170.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 61959           , 55              , 4.156803        , 130.964355      , 0               , 0.000000        , 4.156803        , 1059721.125000  , 1059721.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 62560           , 58              , 2.289135        , 130.724442      , 0               , 0.000000        , 2.289135        , 1059644.125000  , 1059721.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 63158           , 54              , 5.447566        , 125.177063      , 0               , 0.000000        , 5.447566        , 1059547.500000  , 1059721.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 63760           , 53              , 4.354073        , 129.840515      , 0               , 0.000000        , 4.354073        , 1059692.750000  , 1059721.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 64358           , 56              , 3.230149        , 128.992706      , 0               , 0.000000        , 3.230149        , 1058554.250000  , 1059721.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 64859           , 55              , 2.210203        , 126.858582      , 0               , 0.000000        , 2.210203        , 1059344.375000  , 1059721.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 65359           , 55              , 1.042342        , 131.137512      , 0               , 0.000000        , 1.042342        , 1061112.375000  , 1061112.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 65860           , 58              , 0.700194        , 121.099533      , 0               , 0.000000        , 0.700194        , 1061044.500000  , 1061112.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 66460           , 57              , 3.196734        , 128.750534      , 0               , 0.000000        , 3.196734        , 1061073.500000  , 1061112.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 67060           , 58              , 0.975215        , 130.032272      , 0               , 0.000000        , 0.975215        , 1061295.750000  , 1061295.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 67560           , 53              , 3.928354        , 128.273849      , 0               , 0.000000        , 3.928354        , 1060359.750000  , 1061295.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 68060           , 53              , 5.165817        , 130.430511      , 0               , 0.000000        , 5.165817        , 1061468.625000  , 1061468.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 68658           , 54              , 8.016787        , 130.382706      , 0               , 0.000000        , 8.016787        , 1061579.000000  , 1061579.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 69158           , 56              , 2.400370        , 127.809792      , 0               , 0.000000        , 2.400370        , 1058463.500000  , 1061579.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 69659           , 56              , 2.256488        , 134.294830      , 0               , 0.000000        , 2.256488        , 1063937.625000  , 1063937.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 70159           , 56              , 1.264789        , 129.086456      , 0               , 0.000000        , 1.264789        , 1063827.500000  , 1063937.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 70659           , 57              , 1.372678        , 133.945801      , 0               , 0.000000        , 1.372678        , 1063831.750000  , 1063937.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 71160           , 54              , 4.473566        , 130.497879      , 0               , 0.000000        , 4.473566        , 1064059.250000  , 1064059.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 71660           , 58              , 2.249679        , 125.189743      , 0               , 0.000000        , 2.249679        , 1061142.500000  , 1064059.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 72258           , 55              , 2.095210        , 124.968193      , 0               , 0.000000        , 2.095210        , 1061664.750000  , 1064059.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 72759           , 54              , 3.962549        , 126.858459      , 0               , 0.000000        , 3.962549        , 1066593.375000  , 1066593.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 73260           , 56              , 4.117311        , 127.423561      , 0               , 0.000000        , 4.117311        , 1065631.750000  , 1066593.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 73860           , 54              , 2.564033        , 121.639984      , 0               , 0.000000        , 2.564033        , 1063157.375000  , 1066593.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 74360           , 55              , 4.715962        , 123.540977      , 0               , 0.000000        , 4.715962        , 1065785.750000  , 1066593.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 74860           , 59              , 1.263261        , 130.114548      , 0               , 0.000000        , 1.263261        , 1066075.875000  , 1066593.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 75461           , 57              , 2.359875        , 128.105713      , 0               , 0.000000        , 2.359875        , 1066609.625000  , 1066609.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 76058           , 58              , 0.248787        , 128.100281      , 0               , 0.000000        , 0.248787        , 1066624.625000  , 1066624.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 76560           , 53              , 4.223217        , 126.010010      , 0               , 0.000000        , 4.223217        , 1067481.500000  , 1067481.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 77160           , 54              , 2.842582        , 134.830093      , 0               , 0.000000        , 2.842582        , 1067354.500000  , 1067481.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 77760           , 55              , 1.309998        , 130.287170      , 0               , 0.000000        , 1.309998        , 1069320.625000  , 1069320.625000  , 0.000000        , 0                
 0x5649a9f93fe0  , 78260           , 56              , 1.935760        , 126.606079      , 0               , 0.000000        , 1.935760        , 1069591.750000  , 1069591.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 78760           , 57              , 2.888333        , 130.406158      , 0               , 0.000000        , 2.888333        , 1070886.500000  , 1070886.500000  , 0.000000        , 0                
 0x5649a9f93fe0  , 79260           , 57              , 1.227355        , 134.389084      , 0               , 0.000000        , 1.227355        , 1073703.875000  , 1073703.875000  , 0.000000        , 0                
 0x5649a9f93fe0  , 79860           , 57              , 2.714784        , 130.183563      , 0               , 0.000000        , 2.714784        , 1074215.125000  , 1074215.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 80460           , 56              , 0.883625        , 127.619247      , 0               , 0.000000        , 0.883625        , 1074006.500000  , 1074215.125000  , 0.000000        , 0                
 0x5649a9f93fe0  , 81060           , 56              , 1.051329        , 127.309326      , 0               , 0.000000        , 1.051329        , 1074913.750000  , 1074913.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 81560           , 55              , 1.752914        , 127.443047      , 0               , 0.000000        , 1.752914        , 1074648.500000  , 1074913.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 82160           , 56              , 4.257491        , 124.468414      , 0               , 0.000000        , 4.257491        , 1075476.750000  , 1075476.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 82760           , 55              , 4.939088        , 127.213127      , 0               , 0.000000        , 4.939088        , 1075761.750000  , 1075761.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 83360           , 55              , 1.347006        , 128.937805      , 0               , 0.000000        , 1.347006        , 1075597.875000  , 1075761.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 83958           , 58              , 3.057303        , 127.901787      , 0               , 0.000000        , 3.057303        , 1073778.750000  , 1075761.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 84458           , 56              , 6.168330        , 129.369034      , 0               , 0.000000        , 6.168330        , 1074172.500000  , 1075761.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 84961           , 59              , 1.519338        , 127.015114      , 0               , 0.000000        , 1.519338        , 1076784.000000  , 1076784.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 85559           , 55              , 1.794359        , 125.870392      , 0               , 0.000000        , 1.794359        , 1076897.250000  , 1076897.250000  , 0.000000        , 0                
 0x5649a9f93fe0  , 86161           , 55              , 2.548973        , 132.061783      , 0               , 0.000000        , 2.548973        , 1077003.000000  , 1077003.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 86758           , 55              , 1.515417        , 127.820869      , 0               , 0.000000        , 1.515417        , 1077582.750000  , 1077582.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 87258           , 57              , 2.426173        , 126.894173      , 0               , 0.000000        , 2.426173        , 1077065.625000  , 1077582.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 87758           , 56              , 3.051305        , 126.327652      , 0               , 0.000000        , 3.051305        , 1077346.125000  , 1077582.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 88260           , 57              , 3.794787        , 127.601624      , 0               , 0.000000        , 3.794787        , 1077562.375000  , 1077582.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 88760           , 57              , 2.624158        , 129.339127      , 0               , 0.000000        , 2.624158        , 1077464.875000  , 1077582.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 89260           , 55              , 4.064554        , 129.397232      , 0               , 0.000000        , 4.064554        , 1076453.125000  , 1077582.750000  , 0.000000        , 0                
 0x5649a9f93fe0  , 89761           , 56              , 8.387611        , 127.519829      , 0               , 0.000000        , 8.387611        , 1076107.125000  , 1074237.000000  , 0.000000        , 0                
 0x5649a9f93fe0  , 90358           , 57              , 4.863633        , 121.839714      , 0               , 0.000000        , 4.863633        , 1074387.375000  , 1074387.375000  , 0.000000        , 0                
 0x5649a9f93fe0  , 90860           , 55              , 1.256118        , 126.171974      , 0               , 0.000000        , 1.256118        , 1074263.250000  , 1095843.750000  , 0.000000        , 0                
